timestamp,month,day,external-temperature,longitude,latitude,altitude,id,label
2008-02-27 08:03:04,2,27,12.0,11.0004999,46.0077681,883.63,original,0
2008-02-27 12:01:53,2,27,18.0,11.0017168,46.0079351,883.77,original,0
2008-02-27 16:03:05,2,27,14.0,11.000831798128509,46.00753109376169,917.3744915782906,original,0
2008-02-27 20:02:47,2,27,14.0,10.9999523,46.0071296,950.77,original,0
2008-02-28 00:01:48,2,28,13.0,11.0015725,46.0080735,952.32,original,0
2008-02-28 04:01:54,2,28,16.0,11.001506,46.0079333,974.32,original,0
2008-02-28 08:02:12,2,28,11.0,11.0017763,46.007455,960.32,original,0
2008-02-28 12:01:56,2,28,18.0,11.0014148,46.0068673,956.68,original,0
2008-02-28 16:01:17,2,28,16.0,11.0011273,46.0066576,954.16,original,0
2008-02-28 20:01:41,2,28,17.0,11.0031371,46.0067671,960.48,original,0
2008-02-29 00:02:24,2,29,13.0,11.0068587,46.0067356,956.91,original,0
2008-02-29 04:02:17,2,29,10.0,11.0060128,46.0061655,1044.51,original,0
2008-02-29 08:02:58,2,29,14.0,11.0172073,46.0062511,1045.05,original,0
2008-02-29 12:01:44,2,29,22.0,11.0173099,46.0064625,1485.24,original,0
2008-02-29 16:01:39,2,29,15.0,11.018099,46.0050858,1477.33,original,0
2008-02-29 20:01:51,2,29,13.0,11.0202185,46.0055174,1487.99,original,0
2008-03-01 00:02:11,3,1,13.0,11.0210216,46.0053523,1483.48,original,0
2008-03-01 04:01:42,3,1,12.0,11.0200656,46.006156,1483.39,original,0
2008-03-01 08:02:13,3,1,16.0,11.0101474,46.0054172,1400.06,original,0
2008-03-01 12:02:21,3,1,25.0,11.0056917,46.0053125,1379.33,original,0
2008-03-01 16:03:08,3,1,19.0,11.0075827,46.0048313,1378.15,original,0
2008-03-01 20:02:55,3,1,14.0,11.0022959,46.0073545,1012.81,original,0
2008-03-02 00:00:55,3,2,15.0,11.0008914,46.0079931,941.49,original,0
2008-03-02 04:00:55,3,2,12.0,11.0012113,46.0078215,994.66,original,0
2008-03-02 08:02:42,3,2,15.0,11.001248,46.007044,982.2,original,0
2008-03-02 12:01:52,3,2,20.0,11.0015394,46.0069531,978.05,original,0
2008-03-02 16:02:10,3,2,23.0,10.9998671,46.0076828,980.35,original,0
2008-03-02 20:01:12,3,2,14.0,10.9977546,46.0086815,866.22,original,0
2008-03-03 00:00:53,3,3,16.0,10.9974599,46.0089507,877.64,original,0
2008-03-03 04:00:55,3,3,13.0,10.9977464,46.0088346,873.41,original,0
2008-03-03 08:01:56,3,3,13.0,10.9988409,46.0079184,886.96,original,0
2008-03-03 12:02:24,3,3,21.0,10.9982461,46.0074294,885.23,original,0
2008-03-03 16:01:53,3,3,19.0,10.9981616,46.0075917,884.49,original,0
2008-03-03 20:01:24,3,3,17.0,10.9961574,46.0091574,879.08,original,0
2008-03-04 00:00:56,3,4,19.0,10.9964524,46.0090051,835.66,original,0
2008-03-04 04:00:43,3,4,17.0,10.9989295,46.0095651,867.3,original,0
2008-03-04 08:02:50,3,4,8.0,11.0000927,46.0080852,927.44,original,0
2008-03-04 12:01:51,3,4,13.0,11.0020882,46.0075551,928.73,original,0
2008-03-04 16:01:24,3,4,9.0,10.9993738,46.0085002,927.38,original,0
2008-03-04 20:03:02,3,4,11.0,10.9980912,46.007371,922.08,original,0
2008-03-05 00:01:56,3,5,14.0,10.9976174,46.0078599,918.25,original,0
2008-03-05 04:02:27,3,5,9.0,10.9988737,46.0073228,920.3,original,0
2008-03-05 08:01:42,3,5,9.0,10.9965869,46.0091851,915.04,original,0
2008-03-05 12:03:03,3,5,12.0,10.9987869,46.0096759,916.57,original,0
2008-03-05 16:03:12,3,5,12.0,10.9987374,46.0081076,915.31,original,0
2008-03-05 20:03:05,3,5,6.0,10.998351,46.0074893,914.94,original,0
2008-03-06 00:03:05,3,6,8.0,10.997664752354378,46.00797986435298,876.2553819323334,original,0
2008-03-06 04:00:55,3,6,7.0,10.9969847,46.008466,837.92,original,0
2008-03-06 08:02:51,3,6,10.0,10.9968326,46.0089806,841.08,original,0
2008-03-06 12:01:52,3,6,14.0,10.9986489,46.0101383,837.75,original,0
2008-03-06 16:01:24,3,6,15.0,10.9987024,46.0093509,859.71,original,0
2008-03-06 20:01:38,3,6,11.0,10.9976092,46.0089251,872.05,original,0
2008-03-07 00:00:54,3,7,10.0,10.9977486,46.0088927,871.35,original,0
2008-03-07 04:00:49,3,7,14.0,10.9978661,46.0090638,861.33,original,0
2008-03-07 20:03:07,3,7,14.0,11.0015461,46.0080439,979.13,original,0
2008-03-08 00:01:53,3,8,16.0,11.001161,46.0080307,972.2,original,0
2008-03-08 04:01:54,3,8,16.0,11.00115,46.0090788,970.91,original,0
2008-03-08 08:00:50,3,8,16.0,11.002003,46.0075336,997.75,original,0
2008-03-08 12:00:53,3,8,17.0,11.0000563,46.0091857,878.83,original,0
2008-03-08 16:02:45,3,8,14.0,10.9992513,46.0091472,876.02,original,0
2008-03-08 20:00:55,3,8,17.0,10.9965869,46.0089413,834.17,original,0
2008-03-09 00:00:56,3,9,16.0,10.9965795,46.008891,832.61,original,0
2008-03-09 04:00:52,3,9,12.0,10.9976883,46.0091016,854.49,original,0
2008-03-09 08:01:20,3,9,14.0,11.0002165,46.0088178,903.02,original,0
2008-03-09 12:03:04,3,9,15.0,11.001546136851,46.008465313955696,902.586904469804,original,0
2008-03-09 16:03:04,3,9,14.0,11.002866239626398,46.00811535538992,902.1569144232772,original,0
2008-03-09 20:01:21,3,9,15.0,11.0041769,46.0077679,901.73,original,0
2008-03-10 00:01:42,3,10,15.0,11.0063279,46.0061307,905.07,original,0
2008-03-10 04:02:55,3,10,14.0,11.0052259,46.007592,898.36,original,0
2008-03-10 08:01:50,3,10,14.0,11.0044997,46.0066514,1063.25,original,0
2008-03-10 12:03:10,3,10,14.0,11.002667398431454,46.0072533326707,1057.402443177869,original,0
2008-03-10 16:03:10,3,10,13.0,11.000845220075997,46.00785193974653,1051.5871932995065,original,0
2008-03-10 20:01:11,3,10,16.0,10.9990381,46.0084456,1045.82,original,0
2008-03-11 00:01:26,3,11,11.0,10.9996691,46.0100016,1028.94,original,0
2008-03-11 04:03:08,3,11,12.0,10.9985841,46.0075424,1028.78,original,0
2008-03-11 08:02:00,3,11,12.0,11.0043874,46.0083465,1028.66,original,0
2008-03-11 12:03:04,3,11,21.0,11.006791305754946,46.00663526973273,1028.0926858729608,original,0
2008-03-11 16:02:10,3,11,17.0,11.0091756,46.004938,1027.53,original,0
2008-03-11 20:01:24,3,11,14.0,11.010701,46.0047025,1030.58,original,0
2008-03-12 00:01:50,3,12,10.0,11.0201634,46.0056687,1574.62,original,0
2008-03-12 04:01:42,3,12,12.0,11.0198896,46.0056836,1567.46,original,0
2008-03-12 08:02:23,3,12,10.0,11.0103356,46.0053203,1567.53,original,0
2008-03-12 12:01:23,3,12,20.0,11.0069878,46.0067237,1115.27,original,0
2008-03-12 16:02:15,3,12,18.0,11.0055612,46.006768,1093.83,original,0
2008-03-12 20:02:22,3,12,13.0,11.00355,46.007409,1091.75,original,0
2008-03-13 00:01:24,3,13,11.0,11.0029699,46.0079139,1090.38,original,0
2008-03-13 04:02:23,3,13,12.0,11.0038147,46.007109,1086.42,original,0
2008-03-13 08:02:42,3,13,10.0,11.0032793,46.0071642,1015.16,original,0
2008-03-13 12:02:37,3,13,23.0,11.005205,46.0065473,1084.16,original,0
2008-03-13 16:01:43,3,13,20.0,11.008475,46.0067122,1083.14,original,0
2008-03-13 20:02:23,3,13,16.0,11.0079356,46.0063248,1144.17,original,0
2008-03-14 00:01:23,3,14,13.0,11.009242,46.0047475,1178.64,original,0
2008-03-14 04:03:05,3,14,10.0,11.0195122,46.0067062,1178.3,original,0
2008-03-14 08:01:56,3,14,12.0,11.0595747,46.0086226,1397.95,original,0
2008-03-14 12:02:21,3,14,19.0,11.056467,46.0078148,1397.08,original,0
2008-03-14 16:00:54,3,14,20.0,11.0561879,46.0084919,1521.79,original,0
2008-03-14 20:01:53,3,14,10.0,11.0544833,46.0083652,1549.28,original,0
2008-03-15 00:03:05,3,15,12.0,11.0573912,46.0090896,1549.37,original,0
2008-03-15 04:02:21,3,15,9.0,11.0560603,46.0078297,1548.38,original,0
2008-03-15 08:01:37,3,15,17.0,11.0561315,46.0083735,1555.34,original,0
2008-02-27 08:03:04,2,27,12.0,11.045946251136272,46.01076534899685,1608.992,predicted,0
2008-02-27 12:01:53,2,27,18.0,11.04537387246776,46.00703409582542,1608.992,predicted,1
2008-02-27 16:03:05,2,27,14.0,11.045946251136272,46.01076534899685,1608.992,predicted,0
2008-02-27 20:02:47,2,27,14.0,11.045946251136272,46.01076534899685,1608.992,predicted,0
2008-02-28 00:01:48,2,28,13.0,11.045946251136272,46.01076534899685,1608.992,predicted,0
2008-02-28 04:01:54,2,28,16.0,11.045946251136272,46.01076534899685,1608.992,predicted,0
2008-02-28 08:02:12,2,28,11.0,11.045946251136272,46.01076534899685,1608.992,predicted,0
2008-02-28 12:01:56,2,28,18.0,11.04537387246776,46.00703409582542,1608.992,predicted,1
2008-02-28 16:01:17,2,28,16.0,11.045946251136272,46.01076534899685,1608.992,predicted,0
2008-02-28 20:01:41,2,28,17.0,11.045946251136272,46.01076534899685,1608.992,predicted,0
2008-02-29 00:02:24,2,29,13.0,11.045946251136272,46.01076534899685,1608.992,predicted,0
2008-02-29 04:02:17,2,29,10.0,11.045946251136272,46.01076534899685,1608.992,predicted,0
2008-02-29 08:02:58,2,29,14.0,11.045946251136272,46.01076534899685,1608.992,predicted,0
2008-02-29 12:01:44,2,29,22.0,11.045946251136272,46.01076534899685,1608.992,predicted,0
2008-02-29 16:01:39,2,29,15.0,11.045946251136272,46.01076534899685,1608.992,predicted,0
2008-02-29 20:01:51,2,29,13.0,11.045946251136272,46.01076534899685,1608.992,predicted,0
2008-03-01 00:02:11,3,1,13.0,11.001536120226133,46.00813798431336,1608.992,predicted,2
2008-03-01 04:01:42,3,1,12.0,11.045946251136272,46.01076534899685,1608.992,predicted,0
2008-03-01 08:02:13,3,1,16.0,11.045946251136272,46.01076534899685,1608.992,predicted,0
2008-03-01 12:02:21,3,1,25.0,11.045946251136272,46.01076534899685,1608.992,predicted,0
2008-03-01 16:03:08,3,1,19.0,11.045946251136272,46.01076534899685,1608.992,predicted,0
2008-03-01 20:02:55,3,1,14.0,11.001536120226133,46.00813798431336,1608.992,predicted,2
2008-03-02 00:00:55,3,2,15.0,11.045946251136272,46.01076534899685,1608.992,predicted,0
2008-03-02 04:00:55,3,2,12.0,11.045946251136272,46.01076534899685,1608.992,predicted,0
2008-03-02 08:02:42,3,2,15.0,11.045946251136272,46.01076534899685,1608.992,predicted,0
2008-03-02 12:01:52,3,2,20.0,11.045946251136272,46.01076534899685,1608.992,predicted,0
2008-03-02 16:02:10,3,2,23.0,11.045946251136272,46.01076534899685,1608.992,predicted,0
2008-03-02 20:01:12,3,2,14.0,11.001536120226133,46.00813798431336,1608.992,predicted,2
2008-03-03 00:00:53,3,3,16.0,11.001536120226133,46.00813798431336,1608.992,predicted,2
2008-03-03 04:00:55,3,3,13.0,11.001536120226133,46.00813798431336,1608.992,predicted,2
2008-03-03 08:01:56,3,3,13.0,11.001536120226133,46.00813798431336,1608.992,predicted,2
2008-03-03 12:02:24,3,3,21.0,11.045946251136272,46.01076534899685,1608.992,predicted,0
2008-03-03 16:01:53,3,3,19.0,11.045946251136272,46.01076534899685,1608.992,predicted,0
2008-03-03 20:01:24,3,3,17.0,11.045946251136272,46.01076534899685,1608.992,predicted,0
2008-03-04 00:00:56,3,4,19.0,11.045946251136272,46.01076534899685,1608.992,predicted,0
2008-03-04 04:00:43,3,4,17.0,11.045946251136272,46.01076534899685,1608.992,predicted,0
2008-03-04 08:02:50,3,4,8.0,11.04537387246776,46.00703409582542,1608.992,predicted,1
2008-03-04 12:01:51,3,4,13.0,11.045946251136272,46.01076534899685,1608.992,predicted,0
2008-03-04 16:01:24,3,4,9.0,11.04537387246776,46.00703409582542,1608.992,predicted,1
2008-03-04 20:03:02,3,4,11.0,11.045946251136272,46.01076534899685,1608.992,predicted,0
2008-03-05 00:01:56,3,5,14.0,11.045946251136272,46.01076534899685,1608.992,predicted,0
2008-03-05 04:02:27,3,5,9.0,11.04537387246776,46.00703409582542,1608.992,predicted,1
2008-03-05 08:01:42,3,5,9.0,11.04537387246776,46.00703409582542,1608.992,predicted,1
2008-03-05 12:03:03,3,5,12.0,11.045946251136272,46.01076534899685,1608.992,predicted,0
2008-03-05 16:03:12,3,5,12.0,11.045946251136272,46.01076534899685,1608.992,predicted,0
2008-03-05 20:03:05,3,5,6.0,11.045946251136272,46.01076534899685,1608.992,predicted,0
2008-03-06 00:03:05,3,6,8.0,11.045946251136272,46.01076534899685,1608.992,predicted,0
2008-03-06 04:00:55,3,6,7.0,11.045946251136272,46.01076534899685,1608.992,predicted,0
2008-03-06 08:02:51,3,6,10.0,11.045946251136272,46.01076534899685,1608.992,predicted,0
2008-03-06 12:01:52,3,6,14.0,11.045946251136272,46.01076534899685,1608.992,predicted,0
2008-03-06 16:01:24,3,6,15.0,11.045946251136272,46.01076534899685,1608.992,predicted,0
2008-03-06 20:01:38,3,6,11.0,11.045946251136272,46.01076534899685,1608.992,predicted,0
2008-03-07 00:00:54,3,7,10.0,11.001536120226133,46.00813798431336,1608.992,predicted,2
2008-03-07 04:00:49,3,7,14.0,11.045946251136272,46.01076534899685,1608.992,predicted,0
2008-03-07 20:03:07,3,7,14.0,11.045946251136272,46.01076534899685,1608.992,predicted,0
2008-03-08 00:01:53,3,8,16.0,11.04537387246776,46.00703409582542,1608.992,predicted,1
2008-03-08 04:01:54,3,8,16.0,11.04537387246776,46.00703409582542,1608.992,predicted,1
2008-03-08 08:00:50,3,8,16.0,11.04537387246776,46.00703409582542,1608.992,predicted,1
2008-03-08 12:00:53,3,8,17.0,11.045946251136272,46.01076534899685,1608.992,predicted,0
2008-03-08 16:02:45,3,8,14.0,11.045946251136272,46.01076534899685,1608.992,predicted,0
2008-03-08 20:00:55,3,8,17.0,11.045946251136272,46.01076534899685,1608.992,predicted,0
2008-03-09 00:00:56,3,9,16.0,11.045946251136272,46.01076534899685,1608.992,predicted,0
2008-03-09 04:00:52,3,9,12.0,11.04537387246776,46.00703409582542,1608.992,predicted,1
2008-03-09 08:01:20,3,9,14.0,11.045946251136272,46.01076534899685,1608.992,predicted,0
2008-03-09 12:03:04,3,9,15.0,11.045946251136272,46.01076534899685,1608.992,predicted,0
2008-03-09 16:03:04,3,9,14.0,11.045946251136272,46.01076534899685,1608.992,predicted,0
2008-03-09 20:01:21,3,9,15.0,11.045946251136272,46.01076534899685,1608.992,predicted,0
2008-03-10 00:01:42,3,10,15.0,11.045946251136272,46.01076534899685,1608.992,predicted,0
2008-03-10 04:02:55,3,10,14.0,11.045946251136272,46.01076534899685,1608.992,predicted,0
2008-03-10 08:01:50,3,10,14.0,11.045946251136272,46.01076534899685,1608.992,predicted,0
2008-03-10 12:03:10,3,10,14.0,11.045946251136272,46.01076534899685,1608.992,predicted,0
2008-03-10 16:03:10,3,10,13.0,11.045946251136272,46.01076534899685,1608.992,predicted,0
2008-03-10 20:01:11,3,10,16.0,11.045946251136272,46.01076534899685,1608.992,predicted,0
2008-03-11 00:01:26,3,11,11.0,11.045946251136272,46.01076534899685,1608.992,predicted,0
2008-03-11 04:03:08,3,11,12.0,11.045946251136272,46.01076534899685,1608.992,predicted,0
2008-03-11 08:02:00,3,11,12.0,11.045946251136272,46.01076534899685,1608.992,predicted,0
2008-03-11 12:03:04,3,11,21.0,11.045946251136272,46.01076534899685,1608.992,predicted,0
2008-03-11 16:02:10,3,11,17.0,11.045946251136272,46.01076534899685,1608.992,predicted,0
2008-03-11 20:01:24,3,11,14.0,11.001536120226133,46.00813798431336,1608.992,predicted,2
2008-03-12 00:01:50,3,12,10.0,11.04537387246776,46.00703409582542,1608.992,predicted,1
2008-03-12 04:01:42,3,12,12.0,11.045946251136272,46.01076534899685,1608.992,predicted,0
2008-03-12 08:02:23,3,12,10.0,11.04537387246776,46.00703409582542,1608.992,predicted,1
2008-03-12 12:01:23,3,12,20.0,11.001536120226133,46.00813798431336,1608.992,predicted,2
2008-03-12 16:02:15,3,12,18.0,11.045946251136272,46.01076534899685,1608.992,predicted,0
2008-03-12 20:02:22,3,12,13.0,11.001536120226133,46.00813798431336,1608.992,predicted,2
2008-03-13 00:01:24,3,13,11.0,11.001536120226133,46.00813798431336,1608.992,predicted,2
2008-03-13 04:02:23,3,13,12.0,11.001536120226133,46.00813798431336,1608.992,predicted,2
2008-03-13 08:02:42,3,13,10.0,11.045946251136272,46.01076534899685,1608.992,predicted,0
2008-03-13 12:02:37,3,13,23.0,11.001536120226133,46.00813798431336,1608.992,predicted,2
2008-03-13 16:01:43,3,13,20.0,11.045946251136272,46.01076534899685,1608.992,predicted,0
2008-03-13 20:02:23,3,13,16.0,11.045946251136272,46.01076534899685,1608.992,predicted,0
2008-03-14 00:01:23,3,14,13.0,11.04537387246776,46.00703409582542,1608.992,predicted,1
2008-03-14 04:03:05,3,14,10.0,11.045946251136272,46.01076534899685,1608.992,predicted,0
2008-03-14 08:01:56,3,14,12.0,11.001536120226133,46.00813798431336,1608.992,predicted,2
2008-03-14 12:02:21,3,14,19.0,11.045946251136272,46.01076534899685,1608.992,predicted,0
2008-03-14 16:00:54,3,14,20.0,11.045946251136272,46.01076534899685,1608.992,predicted,0
2008-03-14 20:01:53,3,14,10.0,11.045946251136272,46.01076534899685,1608.992,predicted,0
2008-03-15 00:03:05,3,15,12.0,11.04537387246776,46.00703409582542,1608.992,predicted,1
2008-03-15 04:02:21,3,15,9.0,11.045946251136272,46.01076534899685,1608.992,predicted,0
2008-03-15 08:01:37,3,15,17.0,11.001536120226133,46.00813798431336,1608.992,predicted,2
